dataset,model,feature,importance
raeisi,random_forest,wpli_delta_C3_T8,0.0
raeisi,svm,wpli_delta_C3_T8,0.0
raeisi,random_forest,wpli_theta_C3_T8,0.0028346404547026083
raeisi,svm,wpli_theta_C3_T8,0.0
raeisi,random_forest,wpli_alpha_C3_T8,0.0008117903682386878
raeisi,svm,wpli_alpha_C3_T8,0.0
raeisi,random_forest,wpli_beta_C3_T8,0.0007468982383302461
raeisi,svm,wpli_beta_C3_T8,0.0
raeisi,random_forest,wpli_gamma_C3_T8,0.0008379848585254318
raeisi,svm,wpli_gamma_C3_T8,0.0
raeisi,random_forest,wpli_delta_C4_T8,1.2971445649230623e-17
raeisi,svm,wpli_delta_C4_T8,0.0
raeisi,random_forest,wpli_theta_C4_T8,0.0005812543708616181
raeisi,svm,wpli_theta_C4_T8,0.0
raeisi,random_forest,wpli_alpha_C4_T8,0.006688547366772431
raeisi,svm,wpli_alpha_C4_T8,0.0
raeisi,random_forest,wpli_beta_C4_T8,0.0012483325878548729
raeisi,svm,wpli_beta_C4_T8,0.0
raeisi,random_forest,wpli_gamma_C4_T8,0.0014555010313345774
raeisi,svm,wpli_gamma_C4_T8,0.0
raeisi,random_forest,wpli_delta_F3_T8,0.0
raeisi,svm,wpli_delta_F3_T8,0.0
raeisi,random_forest,wpli_theta_F3_T8,0.0029976228790062663
raeisi,svm,wpli_theta_F3_T8,0.0
raeisi,random_forest,wpli_alpha_F3_T8,0.00415180328977157
raeisi,svm,wpli_alpha_F3_T8,0.0
raeisi,random_forest,wpli_beta_F3_T8,0.00010758558249878409
raeisi,svm,wpli_beta_F3_T8,0.0
raeisi,random_forest,wpli_gamma_F3_T8,0.0008008293650877042
raeisi,svm,wpli_gamma_F3_T8,0.0
raeisi,random_forest,wpli_delta_F4_T8,0.0035308840140235633
raeisi,svm,wpli_delta_F4_T8,0.0
raeisi,random_forest,wpli_theta_F4_T8,0.00037098580694958696
raeisi,svm,wpli_theta_F4_T8,0.0
raeisi,random_forest,wpli_alpha_F4_T8,0.0007514670567213086
raeisi,svm,wpli_alpha_F4_T8,0.0
raeisi,random_forest,wpli_beta_F4_T8,0.0009557110101752653
raeisi,svm,wpli_beta_F4_T8,0.0
raeisi,random_forest,wpli_gamma_F4_T8,0.0013503449126301636
raeisi,svm,wpli_gamma_F4_T8,0.0
raeisi,random_forest,wpli_delta_F7_T8,0.0020773304554384613
raeisi,svm,wpli_delta_F7_T8,0.0
raeisi,random_forest,wpli_theta_F7_T8,0.0010607026208986478
raeisi,svm,wpli_theta_F7_T8,0.0
raeisi,random_forest,wpli_alpha_F7_T8,0.0022920583150251887
raeisi,svm,wpli_alpha_F7_T8,0.0
raeisi,random_forest,wpli_beta_F7_T8,0.00054347652376994
raeisi,svm,wpli_beta_F7_T8,0.0
raeisi,random_forest,wpli_gamma_F7_T8,0.0
raeisi,svm,wpli_gamma_F7_T8,0.0
raeisi,random_forest,wpli_delta_F8_T8,0.003027083316596702
raeisi,svm,wpli_delta_F8_T8,0.0
raeisi,random_forest,wpli_theta_F8_T8,0.0016309201965726927
raeisi,svm,wpli_theta_F8_T8,0.0
raeisi,random_forest,wpli_alpha_F8_T8,0.0038338188948167174
raeisi,svm,wpli_alpha_F8_T8,0.0
raeisi,random_forest,wpli_beta_F8_T8,0.022613923672530612
raeisi,svm,wpli_beta_F8_T8,0.0
raeisi,random_forest,wpli_gamma_F8_T8,0.0
raeisi,svm,wpli_gamma_F8_T8,0.0
raeisi,random_forest,wpli_delta_Fp1_T8,0.0014251971681193232
raeisi,svm,wpli_delta_Fp1_T8,0.0
raeisi,random_forest,wpli_theta_Fp1_T8,0.001033034491004984
raeisi,svm,wpli_theta_Fp1_T8,0.0
raeisi,random_forest,wpli_alpha_Fp1_T8,0.0040647879246643185
raeisi,svm,wpli_alpha_Fp1_T8,0.0
raeisi,random_forest,wpli_beta_Fp1_T8,0.0011204919551875952
raeisi,svm,wpli_beta_Fp1_T8,0.0
raeisi,random_forest,wpli_gamma_Fp1_T8,0.0008522788698721852
raeisi,svm,wpli_gamma_Fp1_T8,0.0
raeisi,random_forest,wpli_delta_Fp2_T8,0.00046304658795054735
raeisi,svm,wpli_delta_Fp2_T8,0.0
raeisi,random_forest,wpli_theta_Fp2_T8,0.0
raeisi,svm,wpli_theta_Fp2_T8,0.0
raeisi,random_forest,wpli_alpha_Fp2_T8,0.0023051594297368444
raeisi,svm,wpli_alpha_Fp2_T8,0.0
raeisi,random_forest,wpli_beta_Fp2_T8,0.0
raeisi,svm,wpli_beta_Fp2_T8,0.0
raeisi,random_forest,wpli_gamma_Fp2_T8,0.0010664276168428127
raeisi,svm,wpli_gamma_Fp2_T8,0.0
raeisi,random_forest,wpli_delta_Fz_T8,0.001412525041729981
raeisi,svm,wpli_delta_Fz_T8,0.0
raeisi,random_forest,wpli_theta_Fz_T8,0.0014806581798773152
raeisi,svm,wpli_theta_Fz_T8,0.0
raeisi,random_forest,wpli_alpha_Fz_T8,3.477848710954527e-17
raeisi,svm,wpli_alpha_Fz_T8,0.0
raeisi,random_forest,wpli_beta_Fz_T8,0.0011986021795049916
raeisi,svm,wpli_beta_Fz_T8,0.0
raeisi,random_forest,wpli_gamma_Fz_T8,1.781218570312243e-17
raeisi,svm,wpli_gamma_Fz_T8,0.0
raeisi,random_forest,wpli_delta_P7_T8,5.867474074249778e-17
raeisi,svm,wpli_delta_P7_T8,0.0
raeisi,random_forest,wpli_theta_P7_T8,0.002169234665650366
raeisi,svm,wpli_theta_P7_T8,0.0
raeisi,random_forest,wpli_alpha_P7_T8,0.0010925298536805282
raeisi,svm,wpli_alpha_P7_T8,0.0
raeisi,random_forest,wpli_beta_P7_T8,0.018887319759554485
raeisi,svm,wpli_beta_P7_T8,0.0
raeisi,random_forest,wpli_gamma_P7_T8,6.674696178901739e-06
raeisi,svm,wpli_gamma_P7_T8,0.0
raeisi,random_forest,wpli_delta_P8_T8,1.0691832189141209e-17
raeisi,svm,wpli_delta_P8_T8,0.0
raeisi,random_forest,wpli_theta_P8_T8,0.003234183611526914
raeisi,svm,wpli_theta_P8_T8,0.0
raeisi,random_forest,wpli_alpha_P8_T8,0.0009661765887810515
raeisi,svm,wpli_alpha_P8_T8,0.0
raeisi,random_forest,wpli_beta_P8_T8,0.0005860022405039918
raeisi,svm,wpli_beta_P8_T8,0.0
raeisi,random_forest,wpli_gamma_P8_T8,0.001512596929897176
raeisi,svm,wpli_gamma_P8_T8,0.0
raeisi,random_forest,wpli_delta_T7_T8,0.00040783526971959925
raeisi,svm,wpli_delta_T7_T8,0.0
raeisi,random_forest,wpli_theta_T7_T8,0.0021057499739062153
raeisi,svm,wpli_theta_T7_T8,0.0
raeisi,random_forest,wpli_alpha_T7_T8,0.0036306839557310676
raeisi,svm,wpli_alpha_T7_T8,0.0
raeisi,random_forest,wpli_beta_T7_T8,0.005067352699796473
raeisi,svm,wpli_beta_T7_T8,0.0
raeisi,random_forest,wpli_gamma_T7_T8,0.0
raeisi,svm,wpli_gamma_T7_T8,0.0
raeisi,random_forest,plzc_C3,0.0
raeisi,svm,plzc_C3,0.0
raeisi,random_forest,plzc_C4,0.0
raeisi,svm,plzc_C4,0.0
raeisi,random_forest,plzc_F3,2.2448629879390018e-17
raeisi,svm,plzc_F3,0.0
raeisi,random_forest,plzc_F4,0.0
raeisi,svm,plzc_F4,0.0
raeisi,random_forest,plzc_F7,1.1403046228980553e-17
raeisi,svm,plzc_F7,0.0
raeisi,random_forest,plzc_F8,9.425696381591915e-19
raeisi,svm,plzc_F8,0.0
raeisi,random_forest,plzc_Fp1,8.653840862502605e-18
raeisi,svm,plzc_Fp1,0.0
raeisi,random_forest,plzc_Fp2,4.462526497236264e-18
raeisi,svm,plzc_Fp2,0.0
raeisi,random_forest,plzc_Fz,1.2640751520093298e-18
raeisi,svm,plzc_Fz,0.0
raeisi,random_forest,plzc_P7,1.674487161650534e-17
raeisi,svm,plzc_P7,0.0
raeisi,random_forest,plzc_P8,1.438232811301935e-17
raeisi,svm,plzc_P8,0.0
raeisi,random_forest,plzc_T7,5.03581357267825e-17
raeisi,svm,plzc_T7,0.0
raeisi,random_forest,plzc_T8,1.2971600558896056e-17
raeisi,svm,plzc_T8,0.0
wang,random_forest,power_delta_C3,0.00012478848924386742
wang,svm,power_delta_C3,0.000636456211812697
wang,random_forest,power_theta_C3,0.0005592496608774223
wang,svm,power_theta_C3,0.0005982688391039326
wang,random_forest,power_alpha_C3,9.24049949042835e-09
wang,svm,power_alpha_C3,0.002100305498981758
wang,random_forest,power_beta_C3,0.0004512376954213865
wang,svm,power_beta_C3,0.0006873727087576831
wang,random_forest,power_gamma_C3,0.0006581902524021711
wang,svm,power_gamma_C3,1.2729124236265931e-05
wang,random_forest,power_delta_C4,2.4626102023269348e-17
wang,svm,power_delta_C4,0.00028004073319763955
wang,random_forest,power_theta_C4,8.876167746276306e-06
wang,svm,power_theta_C4,0.0007128309572302149
wang,random_forest,power_alpha_C4,0.0001259047347605207
wang,svm,power_alpha_C4,0.0018329938900204402
wang,random_forest,power_beta_C4,0.0005319604988238536
wang,svm,power_beta_C4,0.00040733197556015456
wang,random_forest,power_gamma_C4,0.00012392606447323259
wang,svm,power_gamma_C4,0.0
wang,random_forest,power_delta_F3,6.672305969001552e-18
wang,svm,power_delta_F3,0.0002927698574338833
wang,random_forest,power_theta_F3,6.77303400097561e-09
wang,svm,power_theta_F3,0.00024185336048886396
wang,random_forest,power_alpha_F3,1.705659943267637e-17
wang,svm,power_alpha_F3,0.0017948065173116756
wang,random_forest,power_beta_F3,0.000657281349244867
wang,svm,power_beta_F3,1.2729124236265931e-05
wang,random_forest,power_gamma_F3,0.00018140271165271435
wang,svm,power_gamma_F3,0.0
wang,random_forest,power_delta_F4,2.5363991548420417e-17
wang,svm,power_delta_F4,0.00016547861507136828
wang,random_forest,power_theta_F4,1.4763991714939075e-17
wang,svm,power_theta_F4,8.910386965381712e-05
wang,random_forest,power_alpha_F4,2.655652066755486e-17
wang,svm,power_alpha_F4,0.0016420570264766732
wang,random_forest,power_beta_F4,3.5534386959416074e-17
wang,svm,power_beta_F4,5.0916496945041526e-05
wang,random_forest,power_gamma_F4,0.0004683068215854583
wang,svm,power_gamma_F4,2.5458248472531862e-05
wang,random_forest,power_delta_F7,1.2469505396739911e-17
wang,svm,power_delta_F7,0.0005473523421589243
wang,random_forest,power_theta_F7,9.381167186451311e-18
wang,svm,power_theta_F7,0.00014002036659886973
wang,random_forest,power_alpha_F7,7.551152295027359e-18
wang,svm,power_alpha_F7,0.0009164969450102589
wang,random_forest,power_beta_F7,9.134080628365356e-05
wang,svm,power_beta_F7,0.0
wang,random_forest,power_gamma_F7,0.0002484448994471275
wang,svm,power_gamma_F7,0.0
wang,random_forest,power_delta_F8,5.7456126348871016e-08
wang,svm,power_delta_F8,0.00043279022403266423
wang,random_forest,power_theta_F8,1.670845522001684e-17
wang,svm,power_theta_F8,5.0916496945063725e-05
wang,random_forest,power_alpha_F8,1.2910805575565914e-17
wang,svm,power_alpha_F8,0.0011074338085540147
wang,random_forest,power_beta_F8,0.0001828899668413796
wang,svm,power_beta_F8,0.0
wang,random_forest,power_gamma_F8,4.696162592321422e-06
wang,svm,power_gamma_F8,0.0
wang,random_forest,power_delta_Fp1,3.3272956222107635e-17
wang,svm,power_delta_Fp1,7.637474541757338e-05
wang,random_forest,power_theta_Fp1,2.3438072488145458e-17
wang,svm,power_theta_Fp1,0.00014002036659885864
wang,random_forest,power_alpha_Fp1,0.00018123389208929292
wang,svm,power_alpha_Fp1,0.0013620162932790891
wang,random_forest,power_beta_Fp1,1.9413115551762478e-17
wang,svm,power_beta_Fp1,0.0
wang,random_forest,power_gamma_Fp1,6.955465086569076e-05
wang,svm,power_gamma_Fp1,0.0
wang,random_forest,power_delta_Fp2,1.612042352786438e-17
wang,svm,power_delta_Fp2,5.0916496945063725e-05
wang,random_forest,power_theta_Fp2,0.0001515154979702333
wang,svm,power_theta_Fp2,0.00017820773930762312
wang,random_forest,power_alpha_Fp2,4.8093417138396655e-05
wang,svm,power_alpha_Fp2,0.0011710794297353
wang,random_forest,power_beta_Fp2,5.2478763444080396e-05
wang,svm,power_beta_Fp2,0.0
wang,random_forest,power_gamma_Fp2,2.72294265071936e-06
wang,svm,power_gamma_Fp2,0.000381873727087656
wang,random_forest,power_delta_Fz,1.7082276545189559e-06
wang,svm,power_delta_Fz,0.000318228105906404
wang,random_forest,power_theta_Fz,0.00028345188624336965
wang,svm,power_theta_Fz,0.00020366598778009948
wang,random_forest,power_alpha_Fz,0.00014873052871578783
wang,svm,power_alpha_Fz,0.0014765784114053383
wang,random_forest,power_beta_Fz,0.0003125889445633228
wang,svm,power_beta_Fz,0.0007128309572302482
wang,random_forest,power_gamma_Fz,5.7659983245145945e-05
wang,svm,power_gamma_Fz,0.0
wang,random_forest,power_delta_P7,5.1471420900495706e-05
wang,svm,power_delta_P7,0.0005728105906314229
wang,random_forest,power_theta_P7,1.4646280662546237e-06
wang,svm,power_theta_P7,0.0002800407331976174
wang,random_forest,power_alpha_P7,9.206870402975028e-18
wang,svm,power_alpha_P7,0.00263492871690435
wang,random_forest,power_beta_P7,5.669500533403439e-05
wang,svm,power_beta_P7,0.0
wang,random_forest,power_gamma_P7,0.00022455767625789822
wang,svm,power_gamma_P7,0.00010183299389008305
wang,random_forest,power_delta_P8,6.674777103099587e-06
wang,svm,power_delta_P8,0.0010819755600815495
wang,random_forest,power_theta_P8,1.6909392377500208e-17
wang,svm,power_theta_P8,0.0005091649694501821
wang,random_forest,power_alpha_P8,1.3619001859034792e-06
wang,svm,power_alpha_P8,0.0016038696537678976
wang,random_forest,power_beta_P8,1.0092849304886923e-06
wang,svm,power_beta_P8,5.0916496945041526e-05
wang,random_forest,power_gamma_P8,9.394636444240773e-05
wang,svm,power_gamma_P8,0.0
wang,random_forest,power_delta_T7,2.3951160464671685e-17
wang,svm,power_delta_T7,0.000763747454175212
wang,random_forest,power_theta_T7,1.759635521324375e-17
wang,svm,power_theta_T7,0.0002545824847251299
wang,random_forest,power_alpha_T7,2.2405766422081226e-17
wang,svm,power_alpha_T7,0.0007382892057027135
wang,random_forest,power_beta_T7,0.0002141813307136476
wang,svm,power_beta_T7,0.0
wang,random_forest,power_gamma_T7,0.00030286735036142543
wang,svm,power_gamma_T7,0.00019093686354385576
wang,random_forest,power_delta_T8,2.189421783668322e-17
wang,svm,power_delta_T8,0.0006873727087577164
wang,random_forest,power_theta_T8,1.137786222188365e-17
wang,svm,power_theta_T8,0.0002163951120163543
wang,random_forest,power_alpha_T8,5.772059265351324e-07
wang,svm,power_alpha_T8,0.0016293279022403962
wang,random_forest,power_beta_T8,0.00011287047273988226
wang,svm,power_beta_T8,0.0
wang,random_forest,power_gamma_T8,0.000567448319259429
wang,svm,power_gamma_T8,0.00011456211812634897
wang,random_forest,wpli_delta_C3_C4,0.004377017560773771
wang,svm,wpli_delta_C3_C4,0.0
wang,random_forest,wpli_theta_C3_C4,0.0015590934310090506
wang,svm,wpli_theta_C3_C4,0.0
wang,random_forest,wpli_alpha_C3_C4,0.0015865001096341017
wang,svm,wpli_alpha_C3_C4,0.0
wang,random_forest,wpli_beta_C3_C4,0.003949143250142737
wang,svm,wpli_beta_C3_C4,0.0
wang,random_forest,wpli_gamma_C3_C4,0.005062284367852681
wang,svm,wpli_gamma_C3_C4,0.0
wang,random_forest,wpli_delta_C3_F3,0.0007120012996466898
wang,svm,wpli_delta_C3_F3,0.0
wang,random_forest,wpli_theta_C3_F3,0.002381471852803911
wang,svm,wpli_theta_C3_F3,0.0
wang,random_forest,wpli_alpha_C3_F3,0.00039277030670693694
wang,svm,wpli_alpha_C3_F3,0.0
wang,random_forest,wpli_beta_C3_F3,0.0029048992791684473
wang,svm,wpli_beta_C3_F3,0.0
wang,random_forest,wpli_gamma_C3_F3,0.000683748251744333
wang,svm,wpli_gamma_C3_F3,0.0
wang,random_forest,wpli_delta_C4_F3,0.001860072596772167
wang,svm,wpli_delta_C4_F3,0.0
wang,random_forest,wpli_theta_C4_F3,0.0011783904104970384
wang,svm,wpli_theta_C4_F3,0.0
wang,random_forest,wpli_alpha_C4_F3,0.0032050241598458817
wang,svm,wpli_alpha_C4_F3,0.0
wang,random_forest,wpli_beta_C4_F3,0.0007176466081640408
wang,svm,wpli_beta_C4_F3,0.0
wang,random_forest,wpli_gamma_C4_F3,0.005077792657371709
wang,svm,wpli_gamma_C4_F3,0.0
wang,random_forest,wpli_delta_C3_F4,0.004302242533740828
wang,svm,wpli_delta_C3_F4,0.0
wang,random_forest,wpli_theta_C3_F4,0.0015521085731740104
wang,svm,wpli_theta_C3_F4,0.0
wang,random_forest,wpli_alpha_C3_F4,0.0012336250036243457
wang,svm,wpli_alpha_C3_F4,0.0
wang,random_forest,wpli_beta_C3_F4,0.003947069371403028
wang,svm,wpli_beta_C3_F4,0.0
wang,random_forest,wpli_gamma_C3_F4,0.0007968931566869392
wang,svm,wpli_gamma_C3_F4,0.0
wang,random_forest,wpli_delta_C4_F4,0.005094879690170468
wang,svm,wpli_delta_C4_F4,0.0
wang,random_forest,wpli_theta_C4_F4,0.0005397463030195433
wang,svm,wpli_theta_C4_F4,0.0
wang,random_forest,wpli_alpha_C4_F4,0.0009062351262722637
wang,svm,wpli_alpha_C4_F4,0.0
wang,random_forest,wpli_beta_C4_F4,0.001568737257360709
wang,svm,wpli_beta_C4_F4,0.0
wang,random_forest,wpli_gamma_C4_F4,0.0016050554811721685
wang,svm,wpli_gamma_C4_F4,0.0
wang,random_forest,wpli_delta_F3_F4,0.0010880845385503395
wang,svm,wpli_delta_F3_F4,0.0
wang,random_forest,wpli_theta_F3_F4,0.0010870002247576225
wang,svm,wpli_theta_F3_F4,0.0
wang,random_forest,wpli_alpha_F3_F4,0.002462966193998514
wang,svm,wpli_alpha_F3_F4,0.0
wang,random_forest,wpli_beta_F3_F4,0.0007628601946699208
wang,svm,wpli_beta_F3_F4,0.0
wang,random_forest,wpli_gamma_F3_F4,0.002300988665012789
wang,svm,wpli_gamma_F3_F4,0.0
wang,random_forest,wpli_delta_C3_F7,0.0018536777551598287
wang,svm,wpli_delta_C3_F7,0.0
wang,random_forest,wpli_theta_C3_F7,0.0013254074643312566
wang,svm,wpli_theta_C3_F7,0.0
wang,random_forest,wpli_alpha_C3_F7,0.0012745960183134467
wang,svm,wpli_alpha_C3_F7,0.0
wang,random_forest,wpli_beta_C3_F7,0.004035706333776847
wang,svm,wpli_beta_C3_F7,0.0
wang,random_forest,wpli_gamma_C3_F7,0.0007768828681067754
wang,svm,wpli_gamma_C3_F7,0.0
wang,random_forest,wpli_delta_C4_F7,0.0009494978974066074
wang,svm,wpli_delta_C4_F7,0.0
wang,random_forest,wpli_theta_C4_F7,0.001756948492518956
wang,svm,wpli_theta_C4_F7,0.0
wang,random_forest,wpli_alpha_C4_F7,0.000949750749298512
wang,svm,wpli_alpha_C4_F7,0.0
wang,random_forest,wpli_beta_C4_F7,0.0016908215017727136
wang,svm,wpli_beta_C4_F7,0.0
wang,random_forest,wpli_gamma_C4_F7,0.003068805693984321
wang,svm,wpli_gamma_C4_F7,0.0
wang,random_forest,wpli_delta_F3_F7,0.0008435453871806496
wang,svm,wpli_delta_F3_F7,0.0
wang,random_forest,wpli_theta_F3_F7,0.0010261487515320655
wang,svm,wpli_theta_F3_F7,0.0
wang,random_forest,wpli_alpha_F3_F7,0.0013005631745151005
wang,svm,wpli_alpha_F3_F7,0.0
wang,random_forest,wpli_beta_F3_F7,0.002110344061023906
wang,svm,wpli_beta_F3_F7,0.0
wang,random_forest,wpli_gamma_F3_F7,0.0015227559930684697
wang,svm,wpli_gamma_F3_F7,0.0
wang,random_forest,wpli_delta_F4_F7,0.001966365575976122
wang,svm,wpli_delta_F4_F7,0.0
wang,random_forest,wpli_theta_F4_F7,0.0006905860210190996
wang,svm,wpli_theta_F4_F7,0.0
wang,random_forest,wpli_alpha_F4_F7,0.002870127340161135
wang,svm,wpli_alpha_F4_F7,0.0
wang,random_forest,wpli_beta_F4_F7,0.004153159121467071
wang,svm,wpli_beta_F4_F7,0.0
wang,random_forest,wpli_gamma_F4_F7,0.0024870507524546925
wang,svm,wpli_gamma_F4_F7,0.0
wang,random_forest,wpli_delta_C3_F8,0.006014199212153819
wang,svm,wpli_delta_C3_F8,0.0
wang,random_forest,wpli_theta_C3_F8,0.0026249562950152105
wang,svm,wpli_theta_C3_F8,0.0
wang,random_forest,wpli_alpha_C3_F8,0.0012003294829990355
wang,svm,wpli_alpha_C3_F8,0.0
wang,random_forest,wpli_beta_C3_F8,0.002820652919492021
wang,svm,wpli_beta_C3_F8,0.0
wang,random_forest,wpli_gamma_C3_F8,0.003235576618088805
wang,svm,wpli_gamma_C3_F8,0.0
wang,random_forest,wpli_delta_C4_F8,0.005899464883319043
wang,svm,wpli_delta_C4_F8,0.0
wang,random_forest,wpli_theta_C4_F8,0.0014155855124980432
wang,svm,wpli_theta_C4_F8,0.0
wang,random_forest,wpli_alpha_C4_F8,0.0020670093908681225
wang,svm,wpli_alpha_C4_F8,0.0
wang,random_forest,wpli_beta_C4_F8,0.0010182408509241917
wang,svm,wpli_beta_C4_F8,0.0
wang,random_forest,wpli_gamma_C4_F8,0.0014550740286984707
wang,svm,wpli_gamma_C4_F8,0.0
wang,random_forest,wpli_delta_F3_F8,0.00905154045899084
wang,svm,wpli_delta_F3_F8,0.0
wang,random_forest,wpli_theta_F3_F8,0.002132925826097501
wang,svm,wpli_theta_F3_F8,0.0
wang,random_forest,wpli_alpha_F3_F8,0.0027790630452859248
wang,svm,wpli_alpha_F3_F8,0.0
wang,random_forest,wpli_beta_F3_F8,0.0013917517666569815
wang,svm,wpli_beta_F3_F8,0.0
wang,random_forest,wpli_gamma_F3_F8,0.0022967072380545685
wang,svm,wpli_gamma_F3_F8,0.0
wang,random_forest,wpli_delta_F4_F8,0.0016219377733470972
wang,svm,wpli_delta_F4_F8,0.0
wang,random_forest,wpli_theta_F4_F8,0.0016586510386374237
wang,svm,wpli_theta_F4_F8,0.0
wang,random_forest,wpli_alpha_F4_F8,0.0012472831675722728
wang,svm,wpli_alpha_F4_F8,0.0
wang,random_forest,wpli_beta_F4_F8,0.0006975422804574642
wang,svm,wpli_beta_F4_F8,0.0
wang,random_forest,wpli_gamma_F4_F8,0.0013177551278107436
wang,svm,wpli_gamma_F4_F8,0.0
wang,random_forest,wpli_delta_F7_F8,0.007603025880722139
wang,svm,wpli_delta_F7_F8,0.0
wang,random_forest,wpli_theta_F7_F8,0.0015749221809312228
wang,svm,wpli_theta_F7_F8,0.0
wang,random_forest,wpli_alpha_F7_F8,0.0016500906486011412
wang,svm,wpli_alpha_F7_F8,0.0
wang,random_forest,wpli_beta_F7_F8,0.0009468925323643047
wang,svm,wpli_beta_F7_F8,0.0
wang,random_forest,wpli_gamma_F7_F8,0.0019833996098351904
wang,svm,wpli_gamma_F7_F8,0.0
wang,random_forest,wpli_delta_C3_Fp1,0.0010405389876397319
wang,svm,wpli_delta_C3_Fp1,0.0
wang,random_forest,wpli_theta_C3_Fp1,0.0018803674606522713
wang,svm,wpli_theta_C3_Fp1,0.0
wang,random_forest,wpli_alpha_C3_Fp1,0.0014107937783988996
wang,svm,wpli_alpha_C3_Fp1,0.0
wang,random_forest,wpli_beta_C3_Fp1,0.0030429553017494097
wang,svm,wpli_beta_C3_Fp1,0.0
wang,random_forest,wpli_gamma_C3_Fp1,0.007314585488540382
wang,svm,wpli_gamma_C3_Fp1,0.0
wang,random_forest,wpli_delta_C4_Fp1,0.011649905053305171
wang,svm,wpli_delta_C4_Fp1,0.0
wang,random_forest,wpli_theta_C4_Fp1,0.0006339124660093917
wang,svm,wpli_theta_C4_Fp1,0.0
wang,random_forest,wpli_alpha_C4_Fp1,0.005730884210099074
wang,svm,wpli_alpha_C4_Fp1,0.0
wang,random_forest,wpli_beta_C4_Fp1,0.002981059112736426
wang,svm,wpli_beta_C4_Fp1,0.0
wang,random_forest,wpli_gamma_C4_Fp1,0.0011832961712088393
wang,svm,wpli_gamma_C4_Fp1,0.0
wang,random_forest,wpli_delta_F3_Fp1,0.000587175197852315
wang,svm,wpli_delta_F3_Fp1,0.0
wang,random_forest,wpli_theta_F3_Fp1,0.0008064159753762022
wang,svm,wpli_theta_F3_Fp1,0.0
wang,random_forest,wpli_alpha_F3_Fp1,0.0017414552719901145
wang,svm,wpli_alpha_F3_Fp1,0.0
wang,random_forest,wpli_beta_F3_Fp1,0.0013407863204847703
wang,svm,wpli_beta_F3_Fp1,0.0
wang,random_forest,wpli_gamma_F3_Fp1,0.0019843907578599527
wang,svm,wpli_gamma_F3_Fp1,0.0
wang,random_forest,wpli_delta_F4_Fp1,0.0026637203793211444
wang,svm,wpli_delta_F4_Fp1,0.0
wang,random_forest,wpli_theta_F4_Fp1,0.0017676601112949488
wang,svm,wpli_theta_F4_Fp1,0.0
wang,random_forest,wpli_alpha_F4_Fp1,0.0023194590702319833
wang,svm,wpli_alpha_F4_Fp1,0.0
wang,random_forest,wpli_beta_F4_Fp1,0.002674014699866483
wang,svm,wpli_beta_F4_Fp1,0.0
wang,random_forest,wpli_gamma_F4_Fp1,0.0025114972431054027
wang,svm,wpli_gamma_F4_Fp1,0.0
wang,random_forest,wpli_delta_F7_Fp1,0.0021560903709305244
wang,svm,wpli_delta_F7_Fp1,0.0
wang,random_forest,wpli_theta_F7_Fp1,0.001742051369477452
wang,svm,wpli_theta_F7_Fp1,0.0
wang,random_forest,wpli_alpha_F7_Fp1,0.0015382353501153167
wang,svm,wpli_alpha_F7_Fp1,0.0
wang,random_forest,wpli_beta_F7_Fp1,0.0012362946100928744
wang,svm,wpli_beta_F7_Fp1,0.0
wang,random_forest,wpli_gamma_F7_Fp1,0.0013835107306471456
wang,svm,wpli_gamma_F7_Fp1,0.0
wang,random_forest,wpli_delta_F8_Fp1,0.007712305671606635
wang,svm,wpli_delta_F8_Fp1,0.0
wang,random_forest,wpli_theta_F8_Fp1,0.0015665181394618533
wang,svm,wpli_theta_F8_Fp1,0.0
wang,random_forest,wpli_alpha_F8_Fp1,0.0018627429857646246
wang,svm,wpli_alpha_F8_Fp1,0.0
wang,random_forest,wpli_beta_F8_Fp1,0.0015564567548393918
wang,svm,wpli_beta_F8_Fp1,0.0
wang,random_forest,wpli_gamma_F8_Fp1,0.01091317039285886
wang,svm,wpli_gamma_F8_Fp1,0.0
wang,random_forest,wpli_delta_C3_Fp2,0.002172927355749018
wang,svm,wpli_delta_C3_Fp2,0.0
wang,random_forest,wpli_theta_C3_Fp2,0.0005092287662838465
wang,svm,wpli_theta_C3_Fp2,0.0
wang,random_forest,wpli_alpha_C3_Fp2,0.0010935738439552803
wang,svm,wpli_alpha_C3_Fp2,0.0
wang,random_forest,wpli_beta_C3_Fp2,0.0010517814251546555
wang,svm,wpli_beta_C3_Fp2,0.0
wang,random_forest,wpli_gamma_C3_Fp2,0.006625095763423087
wang,svm,wpli_gamma_C3_Fp2,0.0
wang,random_forest,wpli_delta_C4_Fp2,0.0028883320923355884
wang,svm,wpli_delta_C4_Fp2,0.0
wang,random_forest,wpli_theta_C4_Fp2,0.0005386515374053235
wang,svm,wpli_theta_C4_Fp2,0.0
wang,random_forest,wpli_alpha_C4_Fp2,0.001954174852524313
wang,svm,wpli_alpha_C4_Fp2,0.0
wang,random_forest,wpli_beta_C4_Fp2,0.0018729103926126184
wang,svm,wpli_beta_C4_Fp2,0.0
wang,random_forest,wpli_gamma_C4_Fp2,0.0014512012411552761
wang,svm,wpli_gamma_C4_Fp2,0.0
wang,random_forest,wpli_delta_F3_Fp2,0.0010698962145582716
wang,svm,wpli_delta_F3_Fp2,0.0
wang,random_forest,wpli_theta_F3_Fp2,0.0020382469444103395
